time_stamp,node,light,sound,temp,smoke,corrected_smoke,label
23:01:36,1,,,,,,fire_dying
23:01:37,1,1001,470,605,2,702,fire_dying
23:01:38,1,1000,474,604,4,704,fire_dying
23:01:39,1,1001,492,604,2,702,fire_dying
23:01:40,1,1001,509,604,2,702,fire_dying
23:01:41,1,1002,472,603,4,704,fire_dying
23:01:42,1,1001,476,603,,,fire_dying
23:01:43,1,1001,492,602,2,702,fire_dying
23:01:44,1,1001,509,602,2,702,fire_dying
23:01:45,1,1001,490,601,2,702,fire_dying
23:01:46,1,1001,520,601,2,702,fire_dying
23:01:47,1,1001,489,600,2,702,fire_dying
23:01:48,1,1001,499,599,2,702,fire_dying
23:01:49,1,1001,505,599,2,702,fire_dying
23:01:50,1,1000,480,599,3,703,fire_dying
23:01:51,1,1001,495,599,2,702,fire_dying
23:01:52,1,1000,494,598,2,702,fire_dying
23:01:53,1,1001,527,597,,,fire_dying
23:01:54,1,1001,484,597,1,701,fire_dying
23:01:55,1,1001,504,597,,,fire_dying
23:01:56,1,1000,511,597,,,fire_dying
23:01:57,1,1001,470,596,1,701,fire_dying
23:01:58,1,1001,485,596,1,701,fire_dying
23:01:59,1,1001,500,595,,,fire_dying
23:02:00,1,1001,505,595,1,701,fire_dying
23:02:01,1,1000,483,594,1,701,fire_dying
23:02:02,1,1001,484,594,,,fire_dying
23:02:03,1,1001,489,594,,,fire_dying
23:02:04,1,1001,492,593,1,701,fire_dying
23:02:05,1,1001,485,593,1,701,fire_dying
23:02:06,1,1000,476,593,,,fire_dying
23:02:07,1,1000,478,593,,,fire_dying
23:02:08,1,1001,488,592,,,fire_dying
23:02:09,1,1000,487,592,,,fire_dying
23:02:10,1,1001,479,592,1,701,fire_dying
23:02:11,1,1003,496,592,,,fire_dying
23:02:12,1,1000,499,592,,,fire_dying
23:02:13,1,1001,495,592,1,701,fire_dying
23:02:14,1,1002,485,592,,,fire_dying
23:02:15,1,1001,496,590,1,701,fire_dying
23:02:16,1,1002,519,589,,,fire_dying
23:02:17,1,1002,500,589,1,701,fire_dying
23:02:18,1,,,,,,fire_dying
23:02:19,1,1002,491,589,2,702,fire_dying
23:02:20,1,1001,499,588,1,701,fire_dying
23:02:21,1,1002,507,588,1,701,fire_dying
23:02:22,1,1002,492,588,1,701,fire_dying
23:02:23,1,1001,494,587,,,fire_dying
23:02:24,1,1001,494,586,1,701,fire_dying
23:02:25,1,1001,497,586,2,702,fire_dying
23:02:26,1,1001,495,585,1,701,fire_dying
23:02:27,1,1001,489,584,,,fire_dying
23:02:28,1,1001,486,584,,,fire_dying
23:02:29,1,1001,501,584,2,702,fire_dying
23:02:30,1,1001,496,584,,,fire_dying
23:02:31,1,1002,493,583,1,701,fire_dying
23:02:32,1,1001,497,583,1,701,fire_dying
23:02:33,1,1001,492,582,,,fire_dying
23:02:34,1,1001,494,582,1,701,fire_dying
23:02:35,1,1001,490,581,1,701,fire_dying
23:02:36,1,1001,494,581,,,fire_dying
23:02:37,1,1002,495,581,1,701,fire_dying
23:02:38,1,1001,490,581,,,fire_dying
23:02:39,1,,,,,,fire_dying
23:02:40,1,1001,491,580,2,702,fire_dying
23:02:41,1,1002,496,580,1,701,fire_dying
23:02:42,1,,,,,,fire_dying
23:02:43,1,1001,497,579,,,fire_dying
23:02:44,1,1001,492,579,,,fire_dying
23:02:45,1,1002,500,579,1,701,fire_dying
23:02:46,1,,,,,,fire_dying
23:02:47,1,1002,496,578,,,fire_dying
23:02:48,1,1002,496,578,2,702,fire_dying
23:02:49,1,1002,494,578,2,702,fire_dying
23:02:50,1,1001,499,577,,,fire_dying
23:02:51,1,1002,493,577,,,fire_dying
23:02:52,1,1001,499,578,1,701,fire_dying
23:02:53,1,1001,502,577,2,702,fire_dying
23:02:54,1,,,,,,fire_dying
23:02:55,1,1002,488,577,2,702,fire_dying
23:02:56,1,1002,464,576,1,701,fire_dying
23:02:57,1,1002,489,576,1,701,fire_dying
23:02:58,1,1002,490,576,,,fire_dying
23:02:59,1,1002,500,576,,,fire_dying
23:03:00,1,1002,493,576,2,702,fire_dying
23:03:01,1,1002,493,575,,,fire_dying
23:03:02,1,1002,509,575,1,701,fire_dying
23:03:03,1,,,,,,fire_dying
23:03:04,1,1002,497,575,1,701,fire_dying
23:03:05,1,1002,496,574,1,701,fire_dying
23:03:06,1,1001,507,573,1,701,fire_dying
23:03:07,1,1001,489,573,,,fire_dying
23:03:08,1,1001,495,572,,,fire_dying
23:03:09,1,1001,496,572,1,701,fire_dying
23:03:10,1,1001,498,572,1,701,fire_dying
23:03:11,1,1002,491,572,1,701,fire_dying
23:03:12,1,1002,496,571,,,fire_dying
23:03:13,1,1001,498,571,1,701,fire_dying
23:03:14,1,1001,496,571,1,701,fire_dying
23:03:15,1,1001,497,570,,,fire_dying
23:03:16,1,1001,494,570,1,701,fire_dying
23:03:17,1,1002,495,570,,,fire_dying
23:03:18,1,1002,492,570,,,fire_dying
23:03:19,1,1002,492,570,1,701,fire_dying
23:03:20,1,1002,497,570,1,701,fire_dying
23:03:21,1,1002,484,570,1,701,fire_dying
23:03:22,1,1002,499,570,,,fire_dying
23:03:23,1,1002,492,570,1,701,fire_dying
23:03:24,1,1002,496,570,,,fire_dying
23:03:25,1,1002,490,569,1,701,fire_dying
23:03:26,1,1002,499,569,1,701,fire_dying
23:03:27,1,1001,494,569,1,701,fire_dying
23:03:28,1,1002,494,569,1,701,fire_dying
23:03:29,1,1002,488,569,1,701,fire_dying
23:03:30,1,1002,498,569,,,fire_dying
23:03:31,1,1002,499,569,1,701,fire_dying
23:03:32,1,1002,496,569,1,701,fire_dying
23:03:33,1,1002,490,568,,,fire_dying
23:03:34,1,1002,496,568,,,fire_dying
23:03:35,1,1002,490,568,1,701,fire_dying
23:03:36,1,1002,496,568,,,fire_dying
23:03:37,1,1002,499,568,,,fire_dying
23:03:38,1,,,,,,fire_dying
23:03:39,1,1002,492,568,,,fire_dying
23:03:40,1,1002,487,568,1,701,fire_dying
23:03:41,1,1002,494,568,1,701,fire_dying
23:03:42,1,1002,496,567,1,701,fire_dying
23:03:43,1,1002,492,567,1,701,fire_dying
23:03:44,1,1001,496,567,1,701,fire_dying
23:03:45,1,1001,491,567,1,701,fire_dying
23:03:46,1,,,,,,fire_dying
23:03:47,1,1001,493,567,1,701,fire_dying
23:03:48,1,1001,491,567,1,701,fire_dying
23:03:49,1,1002,488,567,1,701,fire_dying
23:03:50,1,1002,496,567,,,fire_dying
23:03:51,1,1002,498,567,1,701,fire_dying
23:03:52,1,1002,493,567,1,701,fire_dying
23:03:53,1,1002,495,566,1,701,fire_dying
23:03:54,1,1002,497,566,1,701,fire_dying
23:03:55,1,1002,516,566,1,701,fire_dying
23:03:56,1,1002,565,566,,,fire_dying
23:03:57,1,1002,495,566,,,fire_dying
23:03:58,1,,,,,,fire_dying
23:03:59,1,1002,495,566,1,701,fire_dying
23:04:00,1,1002,493,566,1,701,fire_dying
23:04:01,1,1002,498,566,,,fire_dying
23:04:02,1,1002,497,566,,,fire_dying
23:04:03,1,1002,494,565,,,fire_dying
23:04:04,1,1003,496,565,,,fire_dying
23:04:05,1,1003,497,565,1,701,fire_dying
23:04:06,1,1003,488,565,,,fire_dying
23:04:07,1,1003,498,565,2,702,fire_dying
23:04:08,1,1002,494,565,1,701,fire_dying
23:04:09,1,1003,500,564,1,701,fire_dying
23:04:10,1,1003,488,564,1,701,fire_dying
23:04:11,1,1002,496,564,,,fire_dying
23:04:12,1,1003,485,564,1,701,fire_dying
23:04:13,1,1003,507,564,1,701,fire_dying
23:04:14,1,1002,494,564,,,fire_dying
23:04:15,1,1002,500,564,1,701,fire_dying
23:04:16,1,,,,,,fire_dying
23:04:17,1,1002,497,564,1,701,fire_dying
23:04:18,1,1003,494,564,,,fire_dying
23:04:19,1,1003,494,563,1,701,fire_dying
23:04:20,1,,,,,,fire_dying
23:04:21,1,1002,497,563,1,701,fire_dying
23:04:22,1,1002,490,563,1,701,fire_dying
23:04:23,1,1003,502,563,2,702,fire_dying
23:04:24,1,1002,494,563,,,fire_dying
23:04:25,1,1002,494,563,1,701,fire_dying
23:04:26,1,1002,493,563,,,fire_dying
23:04:27,1,1002,489,563,1,701,fire_dying
23:04:28,1,1002,495,563,1,701,fire_dying
23:04:29,1,1002,494,562,,,fire_dying
23:04:30,1,1002,503,562,,,fire_dying
23:04:31,1,1003,488,562,1,701,fire_dying
23:04:32,1,,,,,,fire_dying
23:04:33,1,1002,496,562,1,701,fire_dying
23:04:34,1,1002,494,562,1,701,fire_dying
23:04:35,1,,,,,,fire_dying
23:04:36,1,,,,,,fire_dying
23:04:37,1,1002,500,562,1,701,fire_dying
23:04:38,1,1002,497,561,1,701,fire_dying
23:04:39,1,1002,496,561,2,702,fire_dying
23:04:40,1,1002,490,561,,,fire_dying
23:04:41,1,1002,495,561,1,701,fire_dying
23:04:42,1,1002,496,561,1,701,fire_dying
23:04:43,1,1002,495,561,,,fire_dying
23:04:44,1,1001,489,561,1,701,fire_dying
23:04:45,1,1002,490,561,1,701,fire_dying
23:04:46,1,,,,,,fire_dying
23:04:47,1,1002,488,560,1,701,fire_dying
23:04:48,1,1001,500,560,1,701,fire_dying
23:04:49,1,1002,486,560,1,701,fire_dying
23:04:50,1,1001,494,560,,,fire_dying
23:04:51,1,1002,500,560,2,702,fire_dying
23:04:52,1,1002,495,560,1,701,fire_dying
23:04:53,1,1002,492,560,1,701,fire_dying
23:04:54,1,,,,,,fire_dying
23:04:55,1,1002,489,560,,,fire_dying
23:04:56,1,1002,495,559,,,fire_dying
23:04:57,1,1002,503,559,2,702,fire_dying
23:04:58,1,,,,,,fire_dying
23:04:59,1,1002,497,559,,,fire_dying
23:05:00,1,1002,494,559,1,701,fire_dying
23:05:01,1,1002,494,559,1,701,fire_dying
23:05:02,1,1001,493,559,,,fire_dying
23:05:03,1,1002,500,559,1,701,fire_dying
23:05:04,1,,,,,,fire_dying
23:05:05,1,1001,496,559,1,701,fire_dying
23:05:06,1,,,,,,fire_dying
23:05:07,1,1001,494,558,1,701,fire_dying
23:05:08,1,1002,494,558,1,701,fire_dying
23:05:09,1,1002,503,558,2,702,fire_dying
23:05:10,1,1002,490,558,1,701,fire_dying
23:05:11,1,,,,,,fire_dying
23:05:12,1,1002,491,557,1,701,fire_dying
23:05:13,1,,,,,,fire_dying
23:05:14,1,1002,499,557,1,701,fire_dying
23:05:15,1,1001,492,557,,,fire_dying
23:05:16,1,1002,486,557,1,701,fire_dying
23:05:17,1,1001,500,557,,,fire_dying
23:05:18,1,1002,494,557,2,702,fire_dying
23:05:19,1,1002,490,557,1,701,fire_dying
23:05:20,1,1002,490,557,1,701,fire_dying
23:05:21,1,1002,499,557,,,fire_dying
23:05:22,1,1002,498,557,1,701,fire_dying
23:05:23,1,1002,496,557,1,701,fire_dying
23:05:24,1,1002,489,556,,,fire_dying
23:05:25,1,1002,481,556,1,701,fire_dying
23:05:26,1,1002,493,556,,,fire_dying
23:05:27,1,,,,,,fire_dying
23:05:28,1,1002,512,556,1,701,fire_dying
23:05:29,1,1002,492,555,1,701,fire_dying
23:05:30,1,1002,494,555,2,702,fire_dying
23:05:31,1,1002,510,555,1,701,fire_dying
23:05:32,1,1002,494,555,1,701,fire_dying
23:05:33,1,1002,498,555,1,701,fire_dying
23:05:34,1,1002,493,555,,,fire_dying
23:05:35,1,,,,,,fire_dying
23:05:36,1,1001,491,555,2,702,fire_dying
23:05:37,1,1002,495,554,1,701,fire_dying
23:05:38,1,1002,497,554,1,701,fire_dying
23:05:39,1,1001,496,554,1,701,fire_dying
23:05:40,1,1001,493,554,1,701,fire_dying
23:05:41,1,1001,496,554,1,701,fire_dying
23:05:42,1,1001,492,554,1,701,fire_dying
23:05:43,1,1002,495,554,1,701,fire_dying
23:05:44,1,1002,493,554,,,fire_dying
23:05:45,1,1002,495,554,,,fire_dying
23:05:46,1,1001,492,554,,,fire_dying
23:05:47,1,1002,495,554,1,701,fire_dying
23:05:48,1,1002,488,554,1,701,fire_dying
23:05:49,1,1002,489,554,1,701,fire_dying
23:05:50,1,1002,487,554,1,701,fire_dying
23:05:51,1,1001,496,553,1,701,fire_dying
23:05:52,1,1002,497,553,,,fire_dying
23:05:53,1,1002,492,553,1,701,fire_dying
23:05:54,1,1001,484,553,,,fire_dying
23:05:55,1,1001,492,553,,,fire_dying
23:05:56,1,1001,494,553,,,fire_dying
23:05:57,1,,,,,,fire_dying
23:05:58,1,1002,494,553,,,fire_dying
23:05:59,1,1001,495,553,2,702,fire_dying
23:06:00,1,1002,490,552,1,701,fire_dying
23:06:01,1,1001,484,552,1,701,fire_dying
23:06:02,1,1002,495,552,2,702,fire_dying
23:06:03,1,1001,499,552,1,701,fire_dying
23:06:04,1,1001,501,552,,,fire_dying
23:06:05,1,1001,496,552,1,701,fire_dying
23:06:06,1,1002,494,552,,,fire_dying
23:06:07,1,1001,492,552,1,701,fire_dying
23:06:08,1,1001,491,551,2,702,fire_dying
23:06:09,1,1002,494,551,,,fire_dying
23:06:10,1,1002,493,551,1,701,fire_dying
23:06:11,1,1001,494,551,1,701,fire_dying
23:06:12,1,,,,,,fire_dying
23:06:13,1,1001,497,551,,,fire_dying
23:06:14,1,1002,494,550,,,normal_event
23:06:15,1,1001,496,550,,,normal_event
23:06:16,1,1002,497,550,1,701,normal_event
23:06:17,1,1002,494,550,,,normal_event
23:06:18,1,1001,494,550,1,701,normal_event
23:06:19,1,1001,495,550,1,701,normal_event
23:06:20,1,1001,496,550,1,701,normal_event
23:06:21,1,1001,493,550,,,normal_event
23:06:22,1,1001,492,550,,,normal_event
23:06:23,1,1001,494,550,1,701,normal_event
23:06:24,1,1001,493,550,1,701,normal_event
23:06:25,1,1001,495,550,,,normal_event
23:06:26,1,1001,489,549,1,701,normal_event
23:06:27,1,1001,497,549,1,701,normal_event
23:06:28,1,1001,489,549,,,normal_event
23:06:29,1,1001,493,549,,,normal_event
23:06:30,1,,,,,,normal_event
23:06:31,1,1001,506,549,1,701,normal_event
23:06:32,1,1001,489,549,1,701,normal_event
23:06:33,1,,,,,,normal_event
23:06:34,1,1001,496,549,1,701,normal_event
23:06:35,1,1001,490,549,2,702,normal_event
23:06:36,1,1001,498,549,1,701,normal_event
23:06:37,1,1001,489,548,1,701,normal_event
23:06:38,1,1001,494,548,,,normal_event
23:06:39,1,1001,497,548,1,701,normal_event
23:06:40,1,1001,491,548,1,701,normal_event
23:06:41,1,1001,486,548,1,701,normal_event
23:06:42,1,1001,495,548,1,701,normal_event
23:06:43,1,1001,493,548,1,701,normal_event
23:06:44,1,1001,498,548,2,702,normal_event
23:06:45,1,1002,476,548,2,702,normal_event
23:06:46,1,1001,493,548,,,normal_event
23:06:47,1,1001,494,548,1,701,normal_event
23:06:48,1,1001,491,548,1,701,normal_event
23:06:49,1,1001,479,548,1,701,normal_event
23:06:50,1,1001,494,547,1,701,normal_event
23:06:51,1,1001,493,547,1,701,normal_event
23:06:52,1,1002,489,547,,,normal_event
23:06:53,1,1001,499,547,1,701,normal_event
23:06:54,1,1001,496,547,,,normal_event
23:06:55,1,1001,487,547,1,701,normal_event
23:06:56,1,1001,499,547,2,702,normal_event
23:06:57,1,1001,492,547,1,701,normal_event
23:06:58,1,1001,517,547,1,701,normal_event
23:06:59,1,1001,488,547,1,701,normal_event
23:07:00,1,1001,502,547,1,701,normal_event
23:07:01,1,1001,491,547,1,701,normal_event
23:07:02,1,1001,488,547,1,701,normal_event
23:07:03,1,1001,496,547,1,701,normal_event
23:07:04,1,1001,493,547,2,702,normal_event
23:07:05,1,1013,493,538,,,normal_event
22:50:41,2,1005,492,534,,,normal_event
22:50:42,2,1005,492,534,,,normal_event
22:50:43,2,1005,515,535,,,normal_event
22:50:44,2,1004,491,534,,,normal_event
22:50:45,2,1004,492,534,,,normal_event
22:50:46,2,1004,488,535,,,normal_event
22:50:47,2,1004,493,535,,,normal_event
22:50:48,2,1004,493,535,,,normal_event
22:50:49,2,1004,496,535,,,normal_event
22:50:50,2,1002,484,535,,,normal_event
22:50:51,2,1002,471,535,,,normal_event
22:50:52,2,1002,484,535,,,normal_event
22:50:53,2,1001,494,535,,,normal_event
22:50:54,2,1001,486,535,,,normal_event
22:50:55,2,1002,487,536,,,normal_event
22:50:56,2,1003,489,535,,,normal_event
22:50:57,2,1001,492,535,,,normal_event
22:50:58,2,1001,496,535,,,normal_event
22:50:59,2,1002,486,535,,,normal_event
22:51:00,2,1002,538,535,,,normal_event
22:51:01,2,1001,514,535,,,normal_event
22:51:02,2,1002,498,535,,,normal_event
22:51:03,2,1003,492,535,,,normal_event
22:51:04,2,1004,481,535,,,normal_event
22:51:05,2,1002,489,535,,,normal_event
22:51:06,2,1003,512,535,,,normal_event
22:51:07,2,1002,488,535,,,normal_event
22:51:08,2,1002,498,535,,,normal_event
22:51:09,2,1003,498,535,,,normal_event
22:51:10,2,1003,498,535,,,normal_event
22:51:11,2,1003,498,535,,,normal_event
22:51:12,2,1003,498,535,,,normal_event
22:51:13,2,1004,499,536,,,normal_event
22:51:14,2,1003,498,535,,,normal_event
22:51:15,2,1004,499,536,,,normal_event
22:51:16,2,1003,502,535,,,normal_event
22:51:17,2,1000,481,532,,,normal_event
22:51:18,2,1001,482,533,,,normal_event
22:51:19,2,1002,483,534,,,normal_event
22:51:20,2,1003,484,535,,,normal_event
22:51:21,2,999,494,533,,,normal_event
22:51:22,2,1000,495,534,,,normal_event
22:51:23,2,1001,496,535,,,normal_event
22:51:24,2,1002,490,535,,,normal_event
22:51:25,2,1002,486,536,,,normal_event
22:51:26,2,1002,486,536,,,normal_event
22:51:27,2,1001,505,535,,,normal_event
22:51:28,2,1001,494,535,,,normal_event
22:51:29,2,1001,500,535,,,normal_event
22:51:30,2,1001,494,535,,,normal_event
22:51:31,2,1002,486,535,,,normal_event
22:51:32,2,1001,488,535,,,normal_event
22:51:33,2,1002,486,535,,,normal_event
22:51:34,2,1001,477,535,,,normal_event
22:51:35,2,1002,477,535,,,normal_event
22:51:36,2,1002,479,535,,,normal_event
22:51:37,2,1002,482,535,,,normal_event
22:51:38,2,1002,493,535,170,870,normal_event
22:51:39,2,1002,485,536,132,832,normal_event
22:51:40,2,1002,482,536,107,807,normal_event
22:51:41,2,1002,482,536,517,517,normal_event
22:51:42,2,1002,488,536,413,413,normal_event
22:51:43,2,1001,489,536,364,364,normal_event
22:51:44,2,1002,486,536,422,422,normal_event
22:51:45,2,1002,492,536,552,552,normal_event
22:51:46,2,1002,489,536,494,494,normal_event
22:51:47,2,1001,498,536,562,562,normal_event
22:51:48,2,1002,499,537,563,,normal_event
22:51:49,2,1002,488,536,535,535,normal_event
22:51:50,2,1000,490,536,431,431,normal_event
22:51:51,2,1001,484,536,491,491,normal_event
22:51:52,2,1002,485,537,492,,normal_event
22:51:53,2,1001,486,536,458,458,normal_event
22:51:54,2,1002,495,538,539,539,normal_event
22:51:55,2,1002,490,541,474,474,normal_event
22:51:56,2,1002,497,543,475,475,normal_event
22:51:57,2,1003,481,546,514,514,normal_event
22:51:58,2,1005,486,550,643,643,normal_event
22:51:59,2,1006,489,566,524,524,fire_increasing
22:52:00,2,1006,505,575,436,436,fire_increasing
22:52:01,2,1005,503,588,434,434,fire_increasing
22:52:02,2,1004,530,596,469,469,fire_increasing
22:52:03,2,1004,491,602,537,537,fire_increasing
22:52:04,2,1004,493,609,511,511,fire_increasing
22:52:05,2,1004,478,616,391,391,fire_increasing
22:52:06,2,1003,482,632,454,454,fire
22:52:07,2,1003,479,631,511,511,fire
22:52:08,2,1004,498,634,311,311,fire
22:52:09,2,1005,499,635,312,,fire
22:52:10,2,1003,531,645,557,557,fire
22:52:11,2,1002,496,656,513,513,fire
22:52:12,2,1002,387,659,356,356,fire
22:52:13,2,1003,488,661,496,496,fire
22:52:14,2,1002,484,666,491,491,fire
22:52:15,2,1002,488,667,587,587,fire
22:52:16,2,1002,494,674,453,453,fire
22:52:17,2,1001,491,681,433,433,fire
22:52:18,2,1002,481,687,519,519,fire
22:52:19,2,1000,495,691,471,471,fire
22:52:20,2,999,486,692,479,479,fire
22:52:21,2,1000,501,692,510,510,fire
22:52:22,2,1000,498,693,528,528,fire
22:52:23,2,1000,473,696,455,455,fire
22:52:24,2,1000,488,697,487,487,fire
22:52:25,2,1000,480,698,542,542,fire
22:52:26,2,1000,494,700,463,463,fire
22:52:27,2,1000,497,701,420,420,fire
22:52:28,2,1001,474,703,533,533,fire
22:52:29,2,1001,515,708,490,490,fire
22:52:30,2,1001,476,710,619,619,fire
22:52:31,2,1000,513,714,316,316,fire
22:52:32,2,999,493,715,443,443,fire
22:52:33,2,999,500,715,842,842,fire
22:52:34,2,1000,513,718,901,901,fire
22:52:35,2,999,466,719,773,773,fire
22:52:36,2,999,501,721,876,876,fire
22:52:37,2,1000,516,723,876,,fire
22:52:38,2,1000,516,723,926,926,fire
22:52:39,2,1001,517,724,927,,fire
22:52:40,2,999,488,727,877,877,fire
22:52:41,2,999,489,727,922,922,fire
22:52:42,2,999,484,729,854,854,fire
22:52:43,2,999,518,731,903,903,fire
22:52:44,2,999,494,733,892,892,fire
22:52:45,2,999,455,734,859,859,fire
22:52:46,2,999,499,734,790,790,fire
22:52:47,2,999,479,735,856,856,fire
22:52:48,2,998,484,735,911,911,fire
22:52:49,2,999,513,740,891,891,fire
22:52:50,2,998,500,742,878,878,fire
22:52:51,2,998,481,744,898,898,fire
22:52:52,2,999,507,746,874,874,fire
22:52:53,2,999,483,749,957,957,fire
22:52:54,2,998,492,749,861,861,fire
22:52:55,2,999,501,751,843,843,about_to_intense_fire
22:52:56,2,998,496,752,900,900,about_to_intense_fire
22:52:57,2,998,489,754,875,875,about_to_intense_fire
22:52:58,2,997,477,755,918,918,about_to_intense_fire
22:52:59,2,998,478,756,919,,about_to_intense_fire
22:53:00,2,999,479,757,920,,about_to_intense_fire
22:53:01,2,997,495,756,912,912,about_to_intense_fire
22:53:02,2,997,474,757,794,794,about_to_intense_fire
22:53:03,2,998,527,759,875,875,about_to_intense_fire
22:53:04,2,999,485,761,911,911,about_to_intense_fire
22:53:05,2,998,487,762,782,782,about_to_intense_fire
22:53:06,2,998,479,762,901,901,about_to_intense_fire
22:53:07,2,998,473,765,860,860,about_to_intense_fire
22:53:08,2,998,467,766,907,907,about_to_intense_fire
22:53:09,2,998,498,768,901,901,about_to_intense_fire
22:53:10,2,998,503,771,899,899,about_to_intense_fire
22:53:11,2,1000,505,773,864,864,about_to_intense_fire
22:53:12,2,999,492,776,920,920,sensor_about_to_die
22:53:13,2,1000,493,777,921,,sensor_about_to_die
22:53:14,2,999,496,781,847,847,sensor_about_to_die
22:53:15,2,,,,,,malfunction
22:53:16,2,,,,,,malfunction
22:53:17,2,,,,,,malfunction
22:53:18,2,,,,,,malfunction
22:53:19,2,,,,,,malfunction
22:53:20,2,,,,,,malfunction
22:53:21,2,,,,,,malfunction
22:53:22,2,,,,,,malfunction
22:53:23,2,,,,,,malfunction
22:53:24,2,,,,,,malfunction
22:53:25,2,,,,,,malfunction
22:53:26,2,,,,,,malfunction
22:53:27,2,,,,,,malfunction
22:53:28,2,,,,,,malfunction
22:53:29,2,,,,,,malfunction
22:53:30,2,,,,,,malfunction
22:53:31,2,,,,,,malfunction
22:53:32,2,,,,,,malfunction
22:53:33,2,,,,,,malfunction
22:53:34,2,,,,,,malfunction
22:53:35,2,,,,,,malfunction
22:53:36,2,,,,,,malfunction
22:53:37,2,,,,,,malfunction
22:53:38,2,,,,,,malfunction
22:53:39,2,,,,,,malfunction
22:53:40,2,,,,,,malfunction
22:53:41,2,,,,,,malfunction
22:53:42,2,,,,,,malfunction
22:53:43,2,,,,,,malfunction
22:53:44,2,,,,,,malfunction
22:53:45,2,,,,,,malfunction
22:53:46,2,,,,,,malfunction
22:53:47,2,,,,,,malfunction
22:53:48,2,,,,,,malfunction
22:53:49,2,,,,,,malfunction
22:53:50,2,,,,,,malfunction
22:53:51,2,,,,,,malfunction
22:53:52,2,,,,,,malfunction
22:53:53,2,,,,,,malfunction
22:53:54,2,,,,,,malfunction
22:53:55,2,,,,,,malfunction
22:53:56,2,,,,,,malfunction
22:53:57,2,,,,,,malfunction
22:53:58,2,,,,,,malfunction
22:53:59,2,,,,,,malfunction
22:54:00,2,,,,,,malfunction
22:54:01,2,,,,,,malfunction
22:54:02,2,,,,,,malfunction
22:54:03,2,,,,,,malfunction
22:54:04,2,,,,,,malfunction
22:54:05,2,,,,,,malfunction
22:54:06,2,,,,,,malfunction
22:54:07,2,,,,,,malfunction
22:54:08,2,,,,,,malfunction
22:54:09,2,,,,,,malfunction
22:54:10,2,,,,,,malfunction
22:54:11,2,,,,,,malfunction
22:54:12,2,,,,,,malfunction
22:54:13,2,,,,,,malfunction
22:54:14,2,,,,,,malfunction
22:54:15,2,,,,,,malfunction
22:54:16,2,,,,,,malfunction
22:54:17,2,,,,,,malfunction
22:54:18,2,,,,,,malfunction
22:54:19,2,,,,,,malfunction
